SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-22-2013,Single Family Residential,75 Braddock Way,Asheville,NC,28803,289000,4,3.0,Ballantree,2569,,1977,1602,112,,Sold,,,http://www.redfin.com/NC/Asheville/75-Braddock-Way-28803/home/102045317,NCMMLS,NCM544882,N,Y,35.5141793,-82.5186813
PAST SALE,November-2-2016,Condo/Co-op,75 Hollybrook Dr #75,Asheville,NC,28803,127014,2,2.0,Asheville,1080,,1984,526,118,240,Sold,,,http://www.redfin.com/NC/Asheville/75-Hollybrook-Dr-28803/unit-75/home/108998620,CMLS,3214080,N,Y,35.5142,-82.519497
PAST SALE,November-4-2016,Single Family Residential,41 Ballantree Dr,Asheville,NC,28803,275000,4,2.5,Asheville,2337,19166,1987,524,118,8,Sold,,,http://www.redfin.com/NC/Asheville/41-Ballantree-Dr-28803/home/107342609,CMLS,3187537,N,Y,35.5146264,-82.5119126
PAST SALE,,Single Family Residential,8 Stuyvesant Rd,Biltmore Forest,NC,28803,443500,3,3.5,,2639,51401,1955,,168,,,,,http://www.redfin.com/NC/Biltmore-Forest/8-Stuyvesant-Rd-28803/home/111262835,,,N,Y,35.5374849,-82.535568
PAST SALE,,Vacant Land,Busbee Rd,Biltmore Forest,NC,28803,665000,,,,,130680,,,,,,,,http://www.redfin.com/NC/Biltmore-Forest/Busbee-Rd-28803/home/111049716,,,N,Y,35.541417,-82.539675
PAST SALE,June-5-2017,Condo/Co-op,128 Cloverleaf Ln #128,Asheville,NC,28803,363000,4,3.0,Asheville,3241,2613,1986,311,112,360,Sold,,,http://www.redfin.com/NC/Asheville/128-Cloverleaf-Ln-28803/unit-128/home/113718272,CMLS,3266470,N,Y,35.515405,-82.523614
PAST SALE,January-24-2018,Single Family Residential,32 Forest St,Asheville,NC,28803,185000,3,1.0,Asheville,1189,13068,1927,78,156,,Sold,,,http://www.redfin.com/NC/Asheville/32-Forest-St-28803/home/110803388,CMLS,3345676,N,Y,35.5424577,-82.5313721
PAST SALE,July-28-2017,Single Family Residential,608 Caribou Rd #1,Asheville,NC,28803,219600,3,1.0,Asheville,1185,17859,1960,258,185,,Sold,,,http://www.redfin.com/NC/Asheville/608-Caribou-Rd-28803/unit-1/home/113910830,CMLS,3280823,N,Y,35.5426217,-82.5275042
PAST SALE,April-21-2017,Townhouse,112 Clubwood Ct Unit 4 Building 9,Asheville,NC,28803,285000,3,2.0,Asheville,1690,2613,1986,356,169,360,Sold,,,http://www.redfin.com/NC/Asheville/112-Clubwood-Ct-28803/unit-4-Building-9/home/113365664,CMLS,3256951,N,Y,35.516172,-82.52435
PAST SALE,,Single Family Residential,8 Fairway Pl,Biltmore Forest,NC,28803,3625000,6,7.5,,10425,49658,2002,,348,,,,,http://www.redfin.com/NC/Biltmore-Forest/8-Fairway-Pl-28803/home/105591967,,,N,Y,35.5337293,-82.5335914
PAST SALE,,Single Family Residential,110 Le-An-Hurst Rd,Asheville,NC,28803,148000,2,1.0,,1024,26136,1925,,145,,,,,http://www.redfin.com/NC/Asheville/110-Le-An-Hurst-Rd-28803/home/110806801,,,N,Y,35.5341448,-82.5216994
PAST SALE,October-23-2017,Single Family Residential,775 Caribou Rd,Asheville,NC,28803,285000,4,3.0,Asheville,1920,13068,1963,171,148,,Sold,,,http://www.redfin.com/NC/Asheville/775-Caribou-Rd-28803/home/110863246,CMLS,3302326,N,Y,35.537386,-82.5277502
PAST SALE,October-4-2012,Single Family Residential,31 Busbee Rd,Asheville,NC,28803,2950000,5,5.0,Asheville,6059,144619,1927,2016,487,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/31-Busbee-Rd-28803/home/110916612,CMLS,NCM520946,N,Y,35.5443659,-82.541664
PAST SALE,January-11-2016,Single Family Residential,899 Hendersonville Rd #4,Asheville,NC,28803,295000,4,2.0,Asheville,2092,16988,1926,822,141,,Sold,,,http://www.redfin.com/NC/Asheville/899-Hendersonville-Rd-28803/unit-4/home/145020737,CMLS,3131332,N,Y,35.5406869,-82.5320716
PAST SALE,January-29-2016,Condo/Co-op,108 Deerlake Dr Unit 1 BLDG 4,Asheville,NC,28803,260000,3,2.0,Asheville,1690,2613,1982,804,154,334,Sold,,,http://www.redfin.com/NC/Asheville/108-Deerlake-Dr-28803/unit-1-BLDG-4/home/145021625,CMLS,3127229,N,Y,35.5162127,-82.525792
PAST SALE,August-17-2015,Single Family Residential,30 Forest Rd,Asheville,NC,28803,720000,4,5.5,Asheville,3868,30927,1954,969,186,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/30-Forest-Rd-28803/home/102043901,CMLS,NCM572113,N,Y,35.540462,-82.538023
PAST SALE,June-19-2015,Single Family Residential,5 EASTWOOD Rd,Asheville,NC,28803,750000,4,4.5,Asheville,4185,49658,1965,1028,179,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/5-Eastwood-Rd-28803/home/102049779,CMLS,NCM550018,N,Y,35.5294409,-82.5309004
PAST SALE,April-16-2013,Single Family Residential,437 Vanderbilt Rd,Asheville,NC,28803,800000,3,3.5,Asheville,2985,57063,1961,1822,268,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/437-Vanderbilt-Rd-28803/home/102050548,CMLS,NCM508244,N,Y,35.528267,-82.545671
PAST SALE,November-23-2015,Single Family Residential,30 Cedarcliff Rd,Asheville,NC,28803,1400000,5,5.5,Asheville,4668,72309,1925,871,300,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/30-Cedarcliff-Rd-28803/home/102028626,CMLS,NCM582173,N,Y,35.545238,-82.542957
PAST SALE,November-15-2016,Single Family Residential,98 Le-An-Hurst Rd,Asheville,NC,28803,229000,3,2.5,Asheville,1348,7405,2016,513,170,,Sold,,,http://www.redfin.com/NC/Asheville/98-Le-An-Hurst-Rd-28803/home/109016113,CMLS,3211381,N,Y,35.5338027,-82.5236863
PAST SALE,February-20-2013,Single Family Residential,21 Eastwood,Asheville,NC,28803,2025000,4,6.5,Asheville,8636,111513,1928,1877,234,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/21-Eastwood-Rd-28803/home/102049062,CMLS,NCM488282,N,Y,35.530155,-82.53536
PAST SALE,November-10-2016,Single Family Residential,23 Cedar Hill Dr,Asheville,NC,28803,1275000,5,7.0,Asheville,6700,55756,1999,518,190,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/23-Cedar-Hill-Dr-28803/home/104002242,CMLS,3152186,N,Y,35.5185647,-82.5481921
PAST SALE,November-26-2013,Vacant Land,0 Grant Ave,Asheville,NC,28803,15000,,,Asheville,,47480,,1598,,,Sold,,,http://www.redfin.com/NC/Asheville/0-Grant-Ave-28803/home/145051824,CMLS,NCM533322,N,Y,35.5457177,-82.5317004
PAST SALE,December-29-2015,Single Family Residential,2 White Oak,Asheville,NC,28803,380000,4,3.0,Biltmore Forest,2866,,1950,835,133,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/2-White-Oak-Rd-28803/home/102026155,NCMMLS,NCM586775,N,Y,35.5420281,-82.5333589
PAST SALE,December-11-2015,Single Family Residential,106 Stuyvesant Rd,Asheville,NC,28803,660000,3,2.5,Asheville,2237,41382,1950,853,295,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/106-Stuyvesant-Rd-28803/home/102026705,CMLS,3127031,N,Y,35.5246494,-82.5339295
PAST SALE,May-4-2016,Single Family Residential,22 Tiverton Ln,Asheville,NC,28803,527500,4,4.5,Asheville,5090,12632,1993,708,104,117,Sold,,,http://www.redfin.com/NC/Asheville/22-Tiverton-Ln-28803/home/102029117,CMLS,NCM594067,N,Y,35.5179681,-82.5263205
PAST SALE,April-30-2015,Single Family Residential,20 Deanwood Cir,Asheville,NC,28803,230000,3,1.5,Asheville,1434,11325,1960,1078,160,,Sold,,,http://www.redfin.com/NC/Asheville/20-Deanwood-Cir-28803/home/102039977,CMLS,NCM577729,N,Y,35.5393833,-82.5277367
PAST SALE,September-15-2015,Single Family Residential,11 White Oak,Asheville,NC,28803,515000,4,3.5,Asheville,2773,21780,,940,186,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/11-White-Oak-Rd-28803/home/102042703,CMLS,NCM576196,N,Y,35.540428,-82.5336125
PAST SALE,November-1-2013,Single Family Residential,5 Tiverton,Asheville,NC,28803,320000,3,2.0,Devonshire,2132,,1996,1623,150,255,Sold,,,http://www.redfin.com/NC/Asheville/5-Tiverton-Ln-28803/home/102047140,NCMMLS,NCM547156,N,Y,35.517446,-82.5275042
PAST SALE,August-26-2014,Condo/Co-op,112 Deerlake Dr,Asheville,NC,28803,206000,3,2.0,Deerwood,1690,,1986,1325,122,334,Sold,,,http://www.redfin.com/NC/Asheville/112-Deerlake-Dr-28803/home/102050668,NCMMLS,NCM565808,N,Y,35.5167814,-82.5260457
PAST SALE,March-23-2017,Single Family Residential,119 Forest Lake Dr,Asheville,NC,28803,299900,5,3.5,Asheville,2452,9583,2004,385,122,21,Sold,,,http://www.redfin.com/NC/Asheville/119-Forest-Lake-Dr-28803/home/110935317,CMLS,3235136,N,Y,35.5379615,-82.5137425
PAST SALE,March-31-2017,Single Family Residential,18 Ridgefield Pl,Asheville,NC,28803,385000,3,2.0,Asheville,1616,26136,1977,377,238,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/18-Ridgefield-Pl-28803/home/111193712,CMLS,3240489,N,Y,35.5261478,-82.5303153
PAST SALE,September-18-2015,Condo/Co-op,127 Cloverleaf,Asheville,NC,28803,325000,3,4.0,Deerwood,3295,,1986,937,99,345,Sold,,,http://www.redfin.com/NC/Asheville/127-Cloverleaf-Ln-28803/home/102035452,NCMMLS,NCM581754,N,Y,35.515479,-82.523639
PAST SALE,June-20-2016,Condo/Co-op,131 Cloverleaf Ln Unit 3 Bldg 17,Asheville,NC,28803,287000,3,3.0,Asheville,2000,,1988,661,144,360,Sold,,,http://www.redfin.com/NC/Asheville/131-Cloverleaf-Ln-28803/unit-3-Bldg-17/home/105664819,CMLS,3181277,N,Y,35.515477,-82.522921
PAST SALE,March-2-2017,Condo/Co-op,115 Clubwood Ct,Asheville,NC,28803,240000,3,3.0,Asheville,1911,2613,1982,406,126,360,Sold,,,http://www.redfin.com/NC/Asheville/115-Clubwood-Ct-28803/home/108301791,CMLS,3196653,N,Y,35.51593,-82.52405
PAST SALE,October-9-2015,Condo/Co-op,92 Hollybrook Dr,Asheville,NC,28803,119500,2,2.0,Asheville,1100,,1982,916,109,240,Sold,,,http://www.redfin.com/NC/Asheville/92-Hollybrook-Dr-28803/unit-2/home/102040213,CMLS,NCM592540,N,Y,35.514843,-82.5192749
PAST SALE,August-25-2014,Condo/Co-op,93 Hollybrook Dr,Asheville,NC,28803,97000,2,2.0,Asheville,1100,1306,1982,1326,88,240,Sold,,,http://www.redfin.com/NC/Asheville/93-Hollybrook-Dr-28803/unit-3/home/111158366,CMLS,NCM564592,N,Y,35.514818,-82.519144
PAST SALE,October-6-2015,Condo/Co-op,44 Hollybrook Dr,Asheville,NC,28803,197000,3,2.0,Asheville,2200,,1981,919,90,240,Sold,,,http://www.redfin.com/NC/Asheville/44-Hollybrook-Dr-28803/unit-4/home/102032285,CMLS,NCM548797,N,Y,35.514817,-82.520112
PAST SALE,June-17-2014,Single Family Residential,69 Forest Hl,Asheville,NC,28803,441700,6,4.0,Kenilworth,3108,,1928,1395,142,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/69-Forest-Rd-28803/home/102036907,NCMMLS,NCM557776,N,Y,35.533831,-82.5459939
PAST SALE,June-25-2015,Single Family Residential,12 East Forest Rd,Asheville,NC,28803,635000,3,2.5,Asheville,3129,24393,1984,1022,203,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/12-E-Forest-Rd-28803/home/111186361,CMLS,NCM554589,N,Y,35.533739,-82.543798
PAST SALE,November-15-2016,Single Family Residential,28 Forest,Asheville,NC,28803,425000,4,3.0,Biltmore Forest,2400,32234,1953,513,177,,Sold,,,http://www.redfin.com/NC/Asheville/28-Forest-St-28803/home/108566677,NCMMLS,3206679,N,Y,35.542294,-82.531824
PAST SALE,July-25-2017,Condo/Co-op,101 Parkway Ct #101,Asheville,NC,28803,298700,3,2.0,Asheville,1678,,1986,261,178,364,Sold,,,http://www.redfin.com/NC/Asheville/101-Parkway-Ct-28803/unit-101/home/127351620,CMLS,3292929,N,Y,35.517334,-82.524563
PAST SALE,August-4-2017,Single Family Residential,93 Chauncey Cir,Asheville,NC,28803,1180000,3,4.5,Asheville,4015,52707,2007,251,294,367,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/93-Chauncey-Cir-28803/home/102029602,CMLS,3227888,N,Y,35.513765,-82.5360029
PAST SALE,May-8-2017,Vacant Land,99999 Ballantree Dr,Asheville,NC,28803,75000,,,Asheville,,24393,,339,,,Sold,,,http://www.redfin.com/NC/Asheville/99999-Ballantree-Dr-28803/home/113858422,CMLS,3276580,N,Y,35.514487,-82.513904
PAST SALE,,Single Family Residential,16 Deanwood Cir,Asheville,NC,28803,397000,3,3.0,,1586,11326,1961,,250,,,,,http://www.redfin.com/NC/Asheville/16-Deanwood-Cir-28803/home/102028479,,,N,Y,35.5392074,-82.5283282
PAST SALE,June-26-2017,Single Family Residential,47 Forest St,Asheville,NC,28803,194500,2,2.0,Asheville,1325,18730,1934,290,147,,Sold,,,http://www.redfin.com/NC/Asheville/47-Forest-St-28803/home/102035646,CMLS,3282207,N,Y,35.5422987,-82.5300089
PAST SALE,,Vacant Land,11 SCENIC BUSBEE TRL,ASHEVILLE,NC,28803,225000,,,,,6534,,,,,,,,http://www.redfin.com/NC/ASHEVILLE/11-SCENIC-BUSBEE-TRL-28803/home/111291861,,,N,Y,35.54497,-82.511012
PAST SALE,November-29-2017,Single Family Residential,6 Busbee Rd,Asheville,NC,28803,675000,3,3.0,Asheville,2886,46609,1932,134,234,,Sold,,,http://www.redfin.com/NC/Asheville/6-Busbee-Rd-28803/home/110810360,CMLS,3242977,N,Y,35.5418226,-82.5340969
PAST SALE,April-16-2015,Condo/Co-op,121 Cimarron Dr,Asheville,NC,28803,189500,3,2.0,Cimarron,1481,,1990,1092,128,286,Sold,,,http://www.redfin.com/NC/Asheville/121-Cimarron-Dr-28803/home/102040955,NCMMLS,NCM577703,N,Y,35.530929,-82.522223
PAST SALE,January-11-2016,Condo/Co-op,2 Bourne #2,Asheville,NC,28803,650000,3,4.0,Biltmore Forest,2242,,1982,822,290,380,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/2-Bourne-Ln-28803/home/102027703,NCMMLS,3124195,N,Y,35.540055,-82.536173
PAST SALE,October-5-2015,Condo/Co-op,312 Oak,Asheville,NC,28803,205000,2,2.0,Cimarron,1742,,1991,920,118,286,Sold,,,http://www.redfin.com/NC/Asheville/312-Oak-Pl-28803/home/102031521,NCMMLS,NCM588925,N,Y,35.531477,-82.521096
PAST SALE,October-20-2016,Single Family Residential,6 Deerfield #33,Asheville,NC,28803,845000,4,4.0,Biltmore Forest,4228,36590,1964,539,200,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/6-Deerfield-Rd-28803/home/108567606,NCMMLS,3206697,N,Y,35.5357216,-82.5322615
PAST SALE,May-11-2012,Single Family Residential,1 Stuyvesant,Asheville,NC,28803,920000,5,4.5,Asheville,4694,59677,1925,2162,196,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/1-Stuyvesant-Rd-28803/home/110935751,CMLS,NCM480176,N,Y,35.538284,-82.537299
